Model,TandemMoment_df,eg,minendmoment,LR1,minXreaction,HS20Moment_df,Iy1,St1,St2,Iy2,I,numberofgirders,maxZreaction,span,width,LR2,maxendmoment,minZreaction,A,Sb2,HS20Moment,Kg,numberofdiaphragms,df,maxXreaction,ybar2,Y,maxmoment,ybar1,girders,Sb1,mindeflection,girderspacing,df1,df2,haunch,TandemMoment
TX_24_60_R05,5729151.9308187235,22.36,-409325.8727104882,0.4545429751953418,-10089.47889210104,5729151.9308187235,13924.293913075528,-2293.2498585986446,-43958.66547833374,18555.419485989718,5900.0,4,34868.382850346556,60,24,0.5290747399228822,356653.7089801721,-1879.7437816378379,34.7,571.3246716309598,9528000.0,187023.59416563538,4,0.6012963823277417,11062.712117205429,32.47788938121574,42.86,4311011.963850821,26.82813920346893,"[33, 118]",519.0182519731034,-0.38133969278554,7.3333,0.4448665890282444,0.6012963823277417,1.8599999999999994,9528000.0
TX_24_60_R06,5855501.112884433,23.549999999999997,-427692.36688539415,0.4545429751953418,-11086.882094084882,5855501.112884433,17126.47153823335,-2214.44870410743,-13557.85214137403,22985.59463815366,7800.0,4,34913.663512299936,60,24,0.5407428125186341,393740.4885164753,-1841.8908335161323,39.7,677.9485746015546,9528000.0,239865.37862999836,4,0.6145572116797264,11086.88209390192,33.90462860942337,45.55,4352819.312673214,27.86603375076306,"[36, 135]",614.6002582001599,-0.31413898018029274,7.3333,0.4545638819068524,0.6145572116797264,1.5499999999999972,9528000.0
TX_24_60_R07,5945238.381181052,24.200000000000003,-458649.9921074314,0.4545429751953418,-11674.28186935446,5945238.381181052,19086.710397512757,-2008.2324394766622,-7413.591933263079,25425.12599490344,9800.0,4,34970.97602457467,60,24,0.5490298543808035,443305.83206659794,-1821.2571087798042,43.8,731.2275334127105,9528000.0,285181.94641946635,4,0.623975480812453,11674.281869158629,34.77047134185701,48.2,4394856.810570198,28.695766315533337,"[40, 149]",665.1402923915264,-0.280713652529605,7.3333,0.4614512123871239,0.623975480812453,0.20000000000000284,9528000.0
TX_24_65_P01,6244537.404405016,19.752950819672133,-309478.0052179148,0.4545429751953418,-10427.774176582334,6244537.404405016,12567.249143883178,-2111.7419356337364,-22610.27157495512,17551.392064573774,5362.163870389344,4,34235.630113825544,65,24,0.5179587766756064,265806.94111036253,-1932.1055669417242,45.75,713.5076940871111,10608000.0,186733.2803465268,4,0.5886630283187233,11171.888677209532,24.598742536378243,35.38,4498791.420637718,19.423870777332112,"[1.25, 12, 1.625, 12, 0.5, 22.5]",647.0002445933335,-0.5179424080242674,7.3333,0.43261751399908993,0.5886630283187233,2.0050000000000026,10608000.0
TX_24_65_P02,6189792.2366910195,20.780201342281877,-330377.37090373336,0.4545429751953418,-9031.836610578614,6189792.2366910195,12210.837086231888,-2204.668567475423,-81520.71025788815,16647.630854625517,4898.163940156599,4,34247.9206133135,65,24,0.513417889455035,263691.0777311258,-1947.2662124674168,37.25,615.5350987618241,10608000.0,168798.17004173828,4,0.5835022847559408,10661.085026919205,27.045786484171185,37.25,4489887.546569861,21.711372894604935,"[0.75, 14, 1, 14, 0.5, 25.5]",562.4166258627598,-0.5389953180179747,7.3333,0.4288738467878348,0.5835022847559408,2.0,10608000.0
TX_24_65_P03,6431133.58906975,22.451171875,-354140.057873268,0.4545429751953418,-10819.466711773488,6431133.58906975,17744.233820495047,-2261.71100480647,-12499.034330457853,24402.62671720931,8311.151184082031,4,34225.71595985587,65,24,0.5334361651965083,332128.5494397624,-1877.6617398580606,48.0,847.382894371599,10608000.0,261489.3248447127,4,0.6062531663904365,10819.466711779298,28.79763903578178,40.75,4636952.26683009,22.904508784373455,"[1, 15, 1.25, 15, 0.5, 28.5]",774.7048403238845,-0.38725291752800256,7.3333,0.44537761772046497,0.6062531663904365,2.0,10608000.0
TX_24_65_P04,6241160.321758871,22.5,-355443.64989974606,0.4545429751953418,-7978.273926103629,6241160.321758871,14159.460897973711,-2382.633444253073,-71637.74258611593,18780.80155236927,5983.453125,4,34498.727171576145,65,24,0.517678661515291,284840.13187902956,-1932.7730983465124,33.75,573.6726540913053,10608000.0,185579.187684818,4,0.5883446758822465,9524.308406265332,32.737836496874635,43.0,4579568.999964331,27.057222300758674,"[0.75, 12, 0.75, 12, 0.5, 31.5]",523.3153921190457,-0.48236435883688245,7.3333,0.4323865772041179,0.5883446758822465,2.0,10608000.0
TX_24_65_P05,6374764.933614669,24.4770205479452,-347268.04657543,0.4545429751953418,-8681.5686557327,6374764.933614669,17523.359068282174,-2344.8004444322387,-19375.69333635206,23427.46124175754,7528.912680151256,4,34154.756889292956,65,24,0.528760616323702,327572.2385229579,-1895.8357220976368,36.5,680.7165335759416,10608000.0,236480.61245370648,4,0.6009393791114884,8796.667036777828,34.41588397844305,45.62,4703698.656766945,28.151716245771944,"[0.75, 12, 0.875, 12, 0.5, 34]",622.4614838860482,-0.4050429283561225,7.3333,0.4415229307045775,0.6009393791114884,1.9949999999999974,10608000.0
TX_24_65_P06,6501003.140971363,26.461783439490446,-382488.6142989084,0.4545429751953418,-9174.161882838915,6501003.140971363,21312.606464321456,-2359.1198010886783,-13096.353508811391,28725.214895429508,9284.447883492569,4,34459.017028930815,65,24,0.5392315580793026,364815.58681296994,-1863.6236140097249,39.25,796.6695420589872,10608000.0,295778.70710877556,4,0.6128396626104226,9174.161882824692,36.056624960443926,48.25,4704687.084725254,29.215865127118093,"[0.75, 12, 1, 12, 0.5, 36.5]",729.4874333376885,-0.3328545825769337,7.3333,0.45015554354372034,0.6128396626104226,2.0,10608000.0
TX_24_65_R01,6281096.689164843,19.240000000000002,-353742.6528235122,0.4545429751953418,-11958.092093150251,6281096.689164843,13232.456962323155,-2487.7490520374504,-176882.09612622645,18861.985773125896,5680.0,4,34895.22160381781,65,24,0.5209912194626376,299029.21750521584,-1900.4440777977134,51.7,751.6722634739929,10608000.0,199647.14783304502,4,0.5921094163994007,12713.808782151778,25.093364075922835,35.24,4525654.191316408,19.880951862292598,"[24, 176]",665.5846789418882,-0.47103308428510565,7.3333,0.43511756653956846,0.5921094163994007,3.240000000000002,10608000.0
TX_24_65_R02,6232227.400339228,19.880000000000003,-374104.5589612324,0.4545429751953418,-10451.346023370586,6232227.400339228,12839.488858347466,-2359.984610379663,-86290.58725317554,17636.351546193255,5660.0,4,34914.158159420134,65,24,0.5169377123062442,298395.2087986445,-1921.3414803810358,43.1,648.4997827011613,10608000.0,182557.31249949924,4,0.587502582988238,12215.872595743262,27.195616739813712,37.38,4523852.198394545,21.959503141725186,"[27, 146]",584.6894064716424,-0.4954142461696695,7.3333,0.43177571260335273,0.587502582988238,2.3800000000000026,10608000.0
TX_24_65_R03,6416532.445770491,21.439999999999998,-388589.9290568105,0.4545429751953418,-11998.106379592611,6416532.445770491,17087.274872771697,-2381.701583156156,-15862.468278346225,23621.432982651433,8230.0,4,34942.186528381586,65,24,0.5322250602208195,363097.4184571543,-1868.0785209871387,51.0,817.0435893852684,10608000.0,254792.82603902783,4,0.6048767388546843,11998.106380275378,28.9108601909769,40.44,4636226.502228838,23.225602084821986,"[30, 173]",735.7085861700133,-0.3818520644015915,7.3333,0.4443791401616447,0.6048767388546843,2.4399999999999977,10608000.0
TX_24_65_R04,6245383.957409839,22.36,-411961.00336731604,0.4545429751953418,-8682.425913560382,6245383.957409839,13924.293913075528,-2293.2498585986446,-43958.66547833374,18555.419485989718,5900.0,4,34935.503997999775,65,24,0.5180289947767037,306896.0065311294,-1930.649389299002,34.7,571.3246716309598,10608000.0,187023.59416563538,4,0.5887428315808672,11133.858971961638,32.47788938121574,42.86,4642895.962057476,26.82813920346893,"[33, 118]",519.0182519731034,-0.47858920877760397,7.3333,0.4326754042724981,0.5887428315808672,1.8599999999999994,10608000.0
TX_24_65_R05,6382699.4653461855,23.549999999999997,-413010.111152806,0.4545429751953418,-9733.066777173264,6382699.4653461855,17126.47153823335,-2214.44870410743,-13557.85214137403,22985.59463815366,7800.0,4,34982.30591347969,65,24,0.5294187532012633,345629.8137987728,-1895.380625380519,39.7,677.9485746015546,10608000.0,239865.37862999836,4,0.6016873553305228,10714.971882493794,33.90462860942337,45.55,4695958.686347144,27.86603375076306,"[36, 135]",614.6002582001599,-0.3950943475122935,7.3333,0.44206552190523146,0.6016873553305228,1.5499999999999972,10608000.0
TX_24_65_R06,6480225.372324849,24.200000000000003,-413021.5676970324,0.4545429751953418,-10353.211457531446,6480225.372324849,19086.710397512757,-2008.2324394766622,-7413.591933263079,25425.12599490344,9800.0,4,35040.05602608621,65,24,0.5375081273536566,393117.1192385515,-1876.9123907451612,43.8,731.2275334127105,10608000.0,285181.94641946635,4,0.6108809740125234,10521.348612524336,34.77047134185701,48.2,4746160.978319962,28.695766315533337,"[40, 149]",665.1402923915264,-0.35346939176738107,7.3333,0.4487346866087052,0.6108809740125234,0.20000000000000284,10608000.0
TX_24_70_P01,6832736.231169086,19.880000000000003,-302361.35094799293,0.4545429751953418,-9909.914666247589,6832736.231169086,13991.41494873508,-2118.267133683407,-14231.117877817782,19672.18998077104,6353.12109375,4,34281.23804954495,70,24,0.5143785962776782,254175.42981194647,-1957.5968947898946,51.75,803.1870348476564,11688000.0,215633.63944759138,4,0.5845941333991347,11116.1039677189,24.4926637598207,35.88,4853903.400330031,19.26987700760115,"[1.5, 12, 1.875, 12, 0.5, 22.5]",726.0770239071096,-0.5762349967845967,7.3333,0.4269229869052351,0.5845941333991347,2.0050000000000026,11688000.0
TX_24_70_P02,6833586.4247911535,22.338749999999997,-309481.19488631876,0.4545429751953418,-8961.709442447263,6833586.4247911535,14541.942723709144,-2039.5148232951367,-15588.058719570137,20377.74606355431,5635.414225260416,4,33826.35663241967,70,24,0.51444260012432,245852.64362949616,-1944.390839976461,42.5,774.2971490618924,11688000.0,215941.63802804626,4,0.5846668741265532,10153.119570673556,26.317733557773238,37.62,4939055.30518404,20.49490094035478,"[0.75, 14, 1.375, 14, 0.5, 25.5]",709.5395467404203,-0.5687024112849617,7.3333,0.4269753624002119,0.5846668741265532,1.9949999999999974,11688000.0
TX_24_70_P03,6948692.34360351,22.451171875,-324430.3017994198,0.4545429751953418,-9595.81008277094,6948692.34360351,17744.233820495047,-2261.71100480647,-12499.034330457853,24402.62671720931,8311.151184082031,4,34285.39218820837,70,24,0.523107945739721,294544.0129660755,-1922.0619444691415,48.0,847.382894371599,11688000.0,261489.3248447127,4,0.5945150875773024,9923.238266913655,28.79763903578178,40.75,4966926.3380334955,22.904508784373455,"[1, 15, 1.25, 15, 0.5, 28.5]",774.7048403238845,-0.4754791058585629,7.3333,0.4340663700437378,0.5945150875773024,2.0,11688000.0
TX_24_70_P04,6851493.623082107,23.857142857142858,-351221.92492092104,0.4545429751953418,-7605.520969518425,6851493.623082107,16276.225107476694,-2270.8409281833915,-20787.87628800544,21942.497143916346,6744.953125,4,34474.57465750459,70,24,0.5157906807773017,268497.33939509606,-1946.5443785139305,36.75,681.5613364367954,11688000.0,222521.54291206345,4,0.58619897528081,9474.89241339639,32.194457007540635,43.25,4956147.099854968,26.082511997880356,"[0.75, 12, 1, 12, 0.5, 31.5]",624.0282802821833,-0.5186682319715437,7.3333,0.4280785209629118,0.58619897528081,2.0,11688000.0
TX_24_70_P05,6887957.068797967,24.4770205479452,-350028.30696165265,0.4545429751953418,-7592.925109871329,6887957.068797967,17523.359068282174,-2344.8004444322387,-19375.69333635206,23427.46124175754,7528.912680151256,4,34216.017489331956,70,24,0.5185357034721939,286478.6952347136,-1936.1592697740743,36.5,680.7165335759416,11688000.0,236480.61245370648,4,0.5893187088293949,8866.492102148524,34.41588397844305,45.62,5039225.094153556,28.151716245771944,"[0.75, 12, 0.875, 12, 0.5, 34]",622.4614838860482,-0.4975647059900857,7.3333,0.4303248222387128,0.5893187088293949,1.9949999999999974,11688000.0
TX_24_70_P06,7023974.366937669,26.461783439490446,-358182.07844826824,0.4545429751953418,-8143.591610158657,7023974.366937669,21312.606464321456,-2359.1198010886783,-13096.353508811391,28725.214895429508,9284.447883492569,4,34520.176359811936,70,24,0.5287752889793037,323821.45085103065,-1905.579731624754,39.25,796.6695420589872,11688000.0,295778.70710877556,4,0.600956054666125,8600.269307014332,36.056624960443926,48.25,5046248.657934685,29.215865127118093,"[0.75, 12, 1, 12, 0.5, 36.5]",729.4874333376885,-0.40925345150930487,7.3333,0.4387040586038964,0.600956054666125,2.0,11688000.0
TX_24_70_R01,6908179.4273494985,19.71,-323732.63028308604,0.4545429751953418,-11824.971128598541,6908179.4273494985,15385.73750463564,-2540.683559812992,-32434.80122496089,22362.551627673725,6820.0,4,34953.33398608321,70,24,0.5200580728500297,297539.0151774014,-1914.7940454441562,60.7,894.1251610149392,11688000.0,244557.39506526483,4,0.5910488900880817,12612.574130385674,25.01053834822135,35.71,4899428.423006075,19.6442527404837,"[24, 207]",783.2182627607955,-0.5004955920634869,7.3333,0.43157060438908856,0.5910488900880817,3.710000000000001,11688000.0
TX_24_70_R02,6873049.928872076,20.310000000000002,-364520.07305131835,0.4545429751953418,-10599.950009116139,6873049.928872076,15226.323347684342,-2398.380696046367,-23561.274740606546,21391.70223321912,7020.0,4,34976.91141174482,70,24,0.5174134716970794,292580.0548043827,-1928.4442689914974,52.5,795.4647068588904,11688000.0,230681.30710574778,4,0.5880432861800202,12188.943857334409,26.89208213610142,37.81,4909575.834514232,21.451415151571094,"[27, 178]",709.8050753341171,-0.5158165445229115,7.3333,0.42940647986111613,0.5880432861800202,2.8100000000000023,11688000.0
TX_24_70_R03,6932960.117180931,21.439999999999998,-375476.8262088804,0.4545429751953418,-10512.979543294909,6932960.117180931,17087.274872771697,-2381.701583156156,-15862.468278346225,23621.432982651433,8230.0,4,34998.835294967386,70,24,0.5219236002198905,318124.32568557304,-1915.2733837135222,51.0,817.0435893852684,11688000.0,254792.82603902783,4,0.5931690723118525,11601.400621724833,28.9108601909769,40.44,4964370.1051525045,23.225602084821986,"[30, 173]",735.7085861700133,-0.47114652205532837,7.3333,0.43309719887545023,0.5931690723118525,2.4399999999999977,11688000.0
TX_24_70_R04,6820385.904580917,22.590000000000003,-405173.21835634205,0.4545429751953418,-8012.04766297894,6820385.904580917,15320.58716147314,-2330.5887715685026,-27565.056763109795,20623.051621173137,6710.0,4,35185.15224049456,70,24,0.5134488452322604,280433.97633533494,-1947.3605050460008,38.3,637.4614590647025,11688000.0,211203.86657419882,4,0.5835374661687985,10999.093881808752,32.35184077078438,43.09,4924012.62039351,26.52630182193735,"[33, 130]",577.5621217128337,-0.5276465772444501,7.3333,0.42616215495896903,0.5835374661687985,2.0900000000000034,11688000.0
TX_24_70_R05,6896506.25205019,23.549999999999997,-415337.1722193657,0.4545429751953418,-8406.565287365926,6896506.25205019,17126.47153823335,-2214.44870410743,-13557.85214137403,22985.59463815366,7800.0,4,35038.78344872728,70,24,0.519179298765766,298495.8352961885,-1938.6542493077122,39.7,677.9485746015546,11688000.0,239865.37862999836,4,0.5900501584574085,10775.279688936864,33.90462860942337,45.55,5029500.2242774945,27.86603375076306,"[36, 135]",614.6002582001599,-0.4877500260512339,7.3333,0.4308514878038976,0.5900501584574085,1.5499999999999972,11688000.0
TX_24_70_R06,7001587.040534298,24.200000000000003,-415363.43272335135,0.4545429751953418,-9040.342084181162,7001587.040534298,19086.710397512757,-2008.2324394766622,-7413.591933263079,25425.12599490344,9800.0,4,35097.08079267603,70,24,0.5270899375856343,343244.84168452426,-1921.5823833543004,43.8,731.2275334127105,11688000.0,285181.94641946635,4,0.5990406434406483,10580.938775087405,34.77047134185701,48.2,5088341.808898815,28.695766315533337,"[40, 149]",665.1402923915264,-0.4368723563388409,7.3333,0.4373249053485091,0.5990406434406483,0.20000000000000284,11688000.0
TX_24_75_P01,7401352.059922834,21.917849686847596,-285821.023001822,0.4545429751953418,-8430.385094582773,7401352.059922834,15933.10615443319,-2108.72879137415,-12357.379629759327,22280.37845652841,6942.459155184412,4,33898.95052190563,75,24,0.5100545486639172,235324.84800359618,-1963.963804666888,47.9,840.8642495562301,12768000.0,240955.57990975035,4,0.5796798292546079,10110.180120397647,26.496998140052906,38.25,5292861.111056863,20.74421273157161,"[1, 14, 1.5, 14, 0.5, 25.8]",768.0747570711051,-0.6361228511412076,7.3333,0.42087456616675817,0.5796798292546079,1.9499999999999993,12768000.0
TX_24_75_P02,7454265.689059112,22.451171875,-325876.6969009328,0.4545429751953418,-8386.437127540275,7454265.689059112,17744.233820495047,-2261.71100480647,-12499.034330457853,24402.62671720931,8311.151184082031,4,34330.06211822016,75,24,0.5137010225795973,257402.41528335254,-1960.5456112776808,48.0,847.382894371599,12768000.0,261489.3248447127,4,0.583824067125557,9967.453806531152,28.79763903578178,40.75,5287680.475226734,22.904508784373455,"[1, 15, 1.25, 15, 0.5, 28.5]",774.7048403238845,-0.5756053356245889,7.3333,0.4238379301791053,0.583824067125557,2.0,12768000.0
TX_24_75_P03,7450399.895850249,25.028301886792455,-346855.1174620728,0.4545429751953418,-7184.428253246004,7450399.895850249,18247.907244984788,-2199.2387130402267,-13757.089154979549,25002.285191523188,7412.858785377361,4,34457.23553341277,75,24,0.5134346164696851,250761.84713751337,-1958.8843778196497,39.75,789.1490557615851,12768000.0,259937.51163229402,4,0.5835212951010533,9420.850120529343,31.68258899758069,43.5,5308610.7617290495,25.202625487271963,"[0.75, 12, 1.25, 12, 0.5, 31.5]",724.0478677191984,-0.5617617266758748,7.3333,0.42362143109066036,0.5835212951010533,2.0,12768000.0
TX_24_75_P04,7389283.6773213595,24.4770205479452,-352405.50607400824,0.4545429751953418,-6539.560793354283,7389283.6773213595,17523.359068282174,-2344.8004444322387,-19375.69333635206,23427.46124175754,7528.912680151256,4,34266.553218645466,75,24,0.5092228717769022,246719.76725691935,-1970.0609100319311,36.5,680.7165335759416,12768000.0,236480.61245370648,4,0.5787346238503571,8926.62864433317,34.41588397844305,45.62,5365465.028776833,28.151716245771944,"[0.75, 12, 0.875, 12, 0.5, 34]",622.4614838860482,-0.6020983634775956,7.3333,0.4201986909476093,0.5787346238503571,1.9949999999999974,12768000.0
TX_24_75_P05,7534811.588284966,26.461783439490446,-360517.9318907642,0.4545429751953418,-7128.795792000779,7534811.588284966,21312.606464321456,-2359.1198010886783,-13096.353508811391,28725.214895429508,9284.447883492569,4,34571.0436349661,75,24,0.5192517384412071,283457.2364171188,-1940.1326577373343,39.25,796.6695420589872,12768000.0,295778.70710877556,4,0.5901324865511408,8656.287033230552,36.056624960443926,48.25,5379538.788267574,29.215865127118093,"[0.75, 12, 1, 12, 0.5, 36.5]",729.4874333376885,-0.4957294858126773,7.3333,0.42834880616709137,0.5901324865511408,2.0,12768000.0
TX_24_75_R01,7447259.957801731,20.61,-360938.9500147284,0.4545429751953418,-9909.666994387097,7447259.957801731,16654.93872624326,-2469.239824601823,-19683.122393385012,23602.79596941452,7860.0,4,35021.759185776886,75,24,0.5132182317238707,274841.66540970036,-1950.7661627574391,57.2,877.3992699696493,12768000.0,258683.17793068875,4,0.5832753726348474,12136.597870393816,26.90086118971923,38.11,5262567.722290447,21.355033974300593,"[27, 194]",779.9069177921424,-0.5738787532740339,7.3333,0.42344558264545146,0.5832753726348474,3.1099999999999994,12768000.0
TX_24_75_R02,7437433.4325932255,21.439999999999998,-377340.8898047799,0.4545429751953418,-9069.807024237805,7437433.4325932255,17087.274872771697,-2381.701583156156,-15862.468278346225,23621.432982651433,8230.0,4,35046.06162442709,75,24,0.5125410495226215,274426.99178079155,-1954.990658994911,51.0,817.0435893852684,12768000.0,254792.82603902783,4,0.5825057512995947,11658.921752347573,28.9108601909769,40.44,5283408.616487334,23.225602084821986,"[30, 173]",735.7085861700133,-0.5721535749162397,7.3333,0.4228952599470345,0.5825057512995947,2.4399999999999977,12768000.0
TX_24_75_R03,7382212.280236995,22.799999999999997,-404305.251995765,0.4545429751953418,-7362.4803989362845,7382212.280236995,16593.401244815068,-2372.9815572072707,-21872.07589008598,22520.772576895615,7450.0,4,35236.255504021276,75,24,0.5087355556461347,255622.8036800414,-1967.2686032282743,41.6,697.8783504884527,12768000.0,233893.42219249217,4,0.5781807863594137,11012.152144796022,32.27034132973616,43.3,5275365.786983876,26.307361901141945,"[33, 141]",630.7512439738317,-0.592682001441328,7.3333,0.4198026658784753,0.5781807863594137,2.299999999999997,12768000.0
TX_24_75_R04,7487012.8035153905,23.85,-413078.10331546626,0.4545429751953418,-7992.117903019407,7487012.8035153905,19159.075746965784,-2305.570866845127,-12410.115994896292,25952.609065611363,9040.0,4,35082.385404519075,75,24,0.5159577473710697,284682.3482936259,-1955.3917457460361,44.2,767.629865633433,12768000.0,274972.99138517707,4,0.5863888473931227,10756.002188664637,33.8087537073558,45.85,5427926.108503156,27.59009462147547,"[36, 150]",694.4186313900068,-0.5379416211770953,7.3333,0.42567189284755164,0.5863888473931227,1.8500000000000014,12768000.0
TX_24_75_R05,7510858.893384377,24.200000000000003,-417405.29334309476,0.4545429751953418,-7774.871772466221,7510858.893384377,19086.710397512757,-2008.2324394766622,-7413.591933263079,25425.12599490344,9800.0,4,35144.64816936769,75,24,0.517601069632604,295176.92456133856,-1957.9619552259883,43.8,731.2275334127105,12768000.0,285181.94641946635,4,0.5882564922763452,10632.897219499495,34.77047134185701,48.2,5421499.008276725,28.695766315533337,"[40, 149]",665.1402923915264,-0.5313736261952523,7.3333,0.42700736436418024,0.5882564922763452,0.20000000000000284,12768000.0
TX_24_80_P01,7996523.970459796,21.93606557377049,-340510.8207097117,0.4545429751953418,-7442.39224069369,7996523.970459796,17849.615126485725,-2160.311655988133,-10010.705064949254,25089.44244593832,8389.107590163934,4,34665.56474512564,80,24,0.5080923133381549,209527.86632218215,-1988.632016140262,54.9,954.1983629233848,13848000.0,279997.0149414432,5,0.5774497379014872,11931.58339700206,26.2937387243797,38.75,5677596.928758854,20.53748145226701,"[1.25, 14, 1.75, 14, 0.5, 25.8]",869.1238586372729,-0.6658165597290435,7.3333,0.41695869325698304,0.5774497379014872,1.9499999999999993,13848000.0
TX_24_80_P02,8050539.180997598,23.496376811594203,-310090.9014553047,0.4545429751953418,-6129.733468662713,8050539.180997598,19641.68040700366,-2205.9304570454606,-10052.517869844936,27455.123263232992,9034.811820652174,4,34193.205899566354,80,24,0.5115243937494666,188881.70488672267,-1980.1151223850193,51.75,971.2153671382094,13848000.0,302508.8034456198,5,0.5813503163632003,9595.293688123193,28.268831190482977,41.0,5654866.289319878,22.0959657208274,"[1, 15, 1.5, 15, 0.5, 28.5]",888.9260897291147,-0.6219594337623262,7.3333,0.41972980703336715,0.5813503163632003,2.0,13848000.0
TX_24_80_P03,7957972.742291618,23.934210526315788,-336911.60570073046,0.4545429751953418,-5862.466978997373,7957972.742291618,18661.119016602264,-2304.834856279944,-13670.654911042686,25355.26307192196,8436.189967105263,4,34441.43535553396,80,24,0.5056428011783269,202106.02926668842,-1996.1425314009164,42.75,794.9535035766659,13848000.0,264864.5751438445,5,0.5746658537183433,9213.72014331698,31.89527809845885,43.75,5629798.854353992,25.653489759469476,"[1, 12, 1.25, 12, 0.5, 31.5]",727.4300374557766,-0.6625942049270255,7.3333,0.41498091998886627,0.5746658537183433,2.0,13848000.0
TX_24_80_P04,7992885.519070251,25.788512658227845,-334726.1614009867,0.4545429751953418,-5475.563774586882,7992885.519070251,19818.30373126109,-2278.8104843179253,-13295.20374486625,26922.155727949645,8355.537191785337,4,34102.65710106636,80,24,0.5078611292398753,195717.10474293685,-1985.1184873930365,39.5,795.335832483414,13848000.0,278536.28960327466,5,0.5771869958889552,8533.448840733197,33.85004752506367,45.87,5722866.772519695,27.178224262111932,"[0.75, 12, 1.125, 12, 0.5, 34]",729.1978879903861,-0.6387445942187258,7.3333,0.4167720317098024,0.5771869958889552,1.9949999999999974,13848000.0
TX_24_80_P05,8034780.88203508,26.461783439490446,-352088.8612408068,0.4545429751953418,-5374.540368500792,8034780.88203508,21312.606464321456,-2359.1198010886783,-13096.353508811391,28725.214895429508,9284.447883492569,4,34504.32689966854,80,24,0.5105231248726748,213525.58458791516,-1976.7670041198126,39.25,796.6695420589872,13848000.0,295778.70710877556,5,0.5802123687200376,8454.144291011318,36.056624960443926,48.25,5704926.231302493,29.215865127118093,"[0.75, 12, 1, 12, 0.5, 36.5]",729.4874333376885,-0.5928216795382322,7.3333,0.4189213673566052,0.5802123687200376,2.0,13848000.0
TX_24_80_R01,8107494.502941816,21.159999999999997,-332284.81398859364,0.4545429751953418,-8102.618365781782,8107494.502941816,19898.54339062203,-2584.2277548649495,-14142.295842960992,28796.59293338016,9700.0,4,34948.287449643576,80,24,0.5151432863321012,226085.96118736622,-1956.4912986145798,69.4,1079.988477344074,13848000.0,327998.3167445223,5,0.5854632078958562,11711.47315650503,26.663796454752216,38.66,5657863.232045239,21.000003994167333,"[27, 235]",947.5495050452739,-0.5808406182003771,7.3333,0.42265175579014497,0.5854632078958562,3.6599999999999966,13848000.0
TX_24_80_R02,8098203.8485528305,21.939999999999998,-348082.9095009118,0.4545429751953418,-7411.867376518037,8098203.8485528305,20427.540545087584,-2504.144819105901,-12393.322125032495,28802.43342984088,10300.0,4,34971.721275513555,80,24,0.5145529660756544,225216.52967452147,-1959.4390594703366,62.2,1007.9249063304302,13848000.0,323712.8388694875,5,0.5847923056436186,11292.172246605223,28.57597153214757,40.94,5685392.550731057,22.742508312925292,"[30, 211]",898.2096549780291,-0.5771085929112705,7.3333,0.4221751222620589,0.5847923056436186,2.9399999999999977,13848000.0
TX_24_80_R03,8024068.794784581,23.32,-388955.4414310516,0.4545429751953418,-6635.132286151995,8024068.794784581,19769.839969434874,-2492.604081478906,-16057.332588617719,27328.378910006388,9290.0,4,35183.354757450856,80,24,0.5098424879844604,223355.72539806814,-1972.761924099026,49.5,851.4024307288257,13848000.0,291281.0166962944,5,0.579438821113849,10685.997044335269,32.09807480419393,43.82,5675990.990124765,25.868600017013097,"[33, 169]",764.2408153681595,-0.6017597017519806,7.3333,0.41837181081025215,0.579438821113849,2.8200000000000003,13848000.0
TX_24_80_R04,7983937.308021884,23.85,-405067.3568703997,0.4545429751953418,-6568.985270119083,7983937.308021884,19159.075746965784,-2305.570866845127,-12410.115994896292,25952.609065611363,9040.0,4,35022.67914609088,80,24,0.5072925675412424,233888.13822852992,-1993.2034273945228,44.2,767.629865633433,13848000.0,274972.99138517707,5,0.5765408223585994,10547.679619009254,33.8087537073558,45.85,5726390.486089687,27.59009462147547,"[36, 150]",694.4186313900068,-0.6383671834752661,7.3333,0.4163129663712944,0.5765408223585994,1.8500000000000014,13848000.0
TX_24_80_R05,8009302.3971350035,24.200000000000003,-409468.41786928545,0.4545429751953418,-6494.624174111849,8009302.3971350035,19086.710397512757,-2008.2324394766622,-7413.591933263079,25425.12599490344,9800.0,4,35086.28325020906,80,24,0.5089042436711612,246452.20222060557,-1997.3391753803307,43.8,731.2275334127105,13848000.0,285181.94641946635,5,0.5783725012373631,10430.965284954918,34.77047134185701,48.2,5749805.959146691,28.695766315533337,"[40, 149]",665.1402923915264,-0.6375363191243292,7.3333,0.4176142581219094,0.5783725012373631,0.20000000000000284,13848000.0
TX_24_85_P01,8637817.94850703,24.41722972972973,-358141.7023581426,0.4545429751953418,-6957.382288110126,8637817.94850703,21411.972442100458,-2167.0877148449595,-8746.22307868103,30399.154761900983,9684.291649070947,4,34896.601341273876,85,24,0.5091325417954592,215183.07608047652,-1982.9755618677248,55.5,1094.5061855667127,14928000.0,344086.36164017185,5,0.5786319633244259,11206.365864345056,27.7743106094562,41.25,6039520.169368595,21.369471263011455,"[1, 15, 1.75, 15, 0.5, 28.5]",1001.9888736864804,-0.655309375862711,7.3333,0.41562725911603654,0.5786319633244259,2.0,14928000.0
