Model,TandemMoment_df,eg,minendmoment,LR1,minXreaction,HS20Moment_df,Iy1,St1,St2,Iy2,I,numberofgirders,maxZreaction,span,width,LR2,maxendmoment,minZreaction,A,Sb2,HS20Moment,Kg,numberofdiaphragms,df,maxXreaction,ybar2,Y,maxmoment,ybar1,girders,Sb1,mindeflection,girderspacing,df1,df2,haunch,TandemMoment
TX_24_55_R06,5313043.002131881,23.549999999999997,-282.2243445205771,0.4545429751953418,-9.494556252320763e-09,5313043.002131881,17126.47153823335,-2214.44870410743,-13557.85214137403,22985.59463815366,7800.0,4,32787.67954845843,55,24,0.5533728682524504,430.3790575139643,-1790.757311264964,39.7,677.9485746015546,8448000.0,239865.37862999836,4,0.6289113402144746,1.7303591448580846e-08,33.90462860942337,45.55,4002964.89941486,27.86603375076306,"[36, 135]",614.6002582001599,-0.2446624508211459,7.3333,0.4686212997790732,0.6289113402144746,1.5499999999999972,8448000.0
TX_24_55_R07,5394725.264237374,24.200000000000003,-251.7493539710768,0.4545429751953418,-2.2352636270230537e-08,5394725.264237374,19086.710397512757,-2008.2324394766622,-7413.591933263079,25425.12599490344,9800.0,4,32864.2818220011,55,24,0.56188037471316,451.06130066127594,-1767.9966131702517,43.8,731.2275334127105,8448000.0,285181.94641946635,4,0.6385801685887044,1.0278426998411305e-08,34.77047134185701,48.2,4038246.669100838,28.695766315533337,"[40, 149]",665.1402923915264,-0.21839017637888403,7.3333,0.47575401025235714,0.6385801685887044,0.20000000000000284,8448000.0
TX_24_60_P01,5614828.803761343,18.88625,-355.5103308218022,0.4545429751953418,-4.711637302534655e-09,5614828.803761343,10037.436578819661,-1998.9716300003672,-128706.40023659299,14184.995205026555,3693.6028828125004,4,32367.586882056174,60,24,0.5185172473924982,537.6561982261577,-1968.9034539932723,41.4,635.6768987366759,9528000.0,148504.17189030812,4,0.5892977333922483,3.067725629080087e-09,22.31478795787194,32.38,4153390.601659574,17.40369983336491,"[1, 12, 1.625, 12, 0.5, 19.8]",576.7415362782074,-0.5123249593296163,7.3333,0.4360922952200171,0.5892977333922483,1.9550000000000018,9528000.0
TX_24_60_P02,5648678.486736492,19.66301886792453,-279.1861888334442,0.4545429751953418,-1.0311396181350574e-08,5648678.486736492,11155.947905782406,-2134.1025168009364,-113047.21191378021,15442.615778429416,4407.468381485849,4,32850.54923234122,60,24,0.521643192110461,439.10396485595203,-1957.582751367032,39.75,624.2367252099357,9528000.0,159087.3333396533,4,0.5928503869370794,5.00676833325997e-09,24.738396756832824,34.88,4140298.378659702,19.647534206788997,"[1, 12, 1.375, 12, 0.5, 22.5]",567.8039691071049,-0.4634051869203505,7.3333,0.4386902565545618,0.5928503869370794,2.0050000000000026,9528000.0
TX_24_60_P03,5677999.890178827,20.780201342281877,-256.9105405582866,0.4545429751953418,-6.393854087671276e-09,5677999.890178827,12210.837086231888,-2204.668567475423,-81520.71025788815,16647.630854625517,4898.163940156599,4,32821.259344788006,60,24,0.5243509600467549,413.5751124105219,-1936.452377246887,37.25,615.5350987618241,9528000.0,168798.17004173828,4,0.5959277802454688,7.972403182066046e-09,27.045786484171185,37.25,4175891.9314763383,21.711372894604935,"[0.75, 14, 1, 14, 0.5, 25.5]",562.4166258627598,-0.43271439045570176,7.3333,0.4409406726802812,0.5959277802454688,2.0,9528000.0
TX_24_60_P04,5900067.178353009,22.451171875,-294.9595554760341,0.4545429751953418,-3.0078126656007953e-09,5900067.178353009,17744.233820495047,-2261.71100480647,-12499.034330457853,24402.62671720931,8311.151184082031,4,32951.79628895461,60,24,0.5448583918891751,480.2393395300488,-1833.6849793834199,48.0,847.382894371599,9528000.0,261489.3248447127,4,0.6192345905072427,1.6368630895158276e-09,28.79763903578178,40.75,4299979.019436177,22.904508784373455,"[1, 15, 1.25, 15, 0.5, 28.5]",774.7048403238845,-0.3106223100977864,7.3333,0.4579843250172101,0.6192345905072427,2.0,9528000.0
TX_24_60_P05,5725265.60422777,22.5,-232.022806572814,0.4545429751953418,-2.796468834276311e-09,5725265.60422777,14159.460897973711,-2382.633444253073,-71637.74258611593,18780.80155236927,5983.453125,4,32838.04307192043,60,24,0.5287158461013894,377.2552965316552,-1901.2250587035187,33.75,573.6726540913053,9528000.0,185579.187684818,4,0.6008884975050136,6.984691935940646e-09,32.737836496874635,43.0,4254057.432385027,27.057222300758674,"[0.75, 12, 0.75, 12, 0.5, 31.5]",523.3153921190457,-0.38669010060593434,7.3333,0.4445683136729294,0.6008884975050136,2.0,9528000.0
TX_24_60_P06,5848200.2507355185,24.4770205479452,-270.5292403613997,0.4545429751953418,-1.7986674142091906e-09,5848200.2507355185,17523.359068282174,-2344.8004444322387,-19375.69333635206,23427.46124175754,7528.912680151256,4,32542.11383399338,60,24,0.5400685937530483,470.97812829123177,-1855.949405687612,36.5,680.7165335759416,9528000.0,236480.61245370648,4,0.613790958305575,3.855815544474166e-09,34.41588397844305,45.62,4360587.758432237,28.151716245771944,"[0.75, 12, 0.875, 12, 0.5, 34]",622.4614838860482,-0.32428172786971765,7.3333,0.4540035411324455,0.613790958305575,1.9949999999999974,9528000.0
TX_24_60_P07,5964356.790405847,26.461783439490446,-257.31681676079387,0.4545429751953418,-9.681170351641255e-10,5964356.790405847,21312.606464321456,-2359.1198010886783,-13096.353508811391,28725.214895429508,9284.447883492569,4,32898.20072269791,60,24,0.5507953979569715,423.2792548997725,-1822.5253521945197,39.25,796.6695420589872,9528000.0,295778.70710877556,4,0.6259820308990184,3.433342499192804e-09,36.056624960443926,48.25,4357146.479810515,29.215865127118093,"[0.75, 12, 1, 12, 0.5, 36.5]",729.4874333376885,-0.26630047102068605,7.3333,0.46291854925939185,0.6259820308990184,2.0,9528000.0
TX_24_60_R01,5655617.828624894,17.979999999999997,-335.4551676806036,0.4545429751953418,-1.3260546438687015e-08,5655617.828624894,10899.570083985676,-2644.0980533450993,19707.458863192656,15680.429401213409,4280.0,4,33177.47719104658,60,24,0.5222840252650318,435.6909199765804,-1886.6982653112038,48.8,673.1051900291416,9528000.0,161338.96851817964,4,0.5935786973787672,3.7391714613477234e-08,23.295659628674883,32.48,4129768.569275425,18.377773870679107,"[21, 166]",593.0843507316977,-0.44450344586850593,7.3333,0.43922285066855954,0.5935786973787672,3.479999999999997,9528000.0
TX_24_60_R02,5646300.242576048,18.740000000000002,-259.79725802075166,0.4545429751953418,-1.2671989679802209e-08,5646300.242576048,11103.75669568725,-2465.035989452982,32643.880744250164,15475.326624758894,4580.0,4,33126.18872459504,60,24,0.5214235664266156,383.41005960273594,-1898.801264567283,43.0,614.7329215586346,9528000.0,158322.1875638356,4,0.5926007811267893,2.0689064683665492e-08,25.174065162350058,34.74,4146177.225605986,20.195499155713627,"[24, 146]",549.8134316994993,-0.4467673811471029,7.3333,0.4385077264440884,0.5926007811267893,2.740000000000002,9528000.0
TX_24_60_R03,5717046.086040849,19.880000000000003,-251.1237221628109,0.4545429751953418,-2.413679567325744e-08,5717046.086040849,12839.488858347466,-2359.984610379663,-86290.58725317554,17636.351546193255,5660.0,4,33153.024499854604,60,24,0.527956791445561,376.17306659742746,-1879.35575903041,43.1,648.4997827011613,9528000.0,182557.31249949924,4,0.6000258276701143,2.8608496904780623e-08,27.195616739813712,37.38,4206056.644862277,21.959503141725186,"[27, 146]",584.6894064716424,-0.3957185342273186,7.3333,0.4439374660973736,0.6000258276701143,2.3800000000000026,9528000.0
TX_24_60_R04,5886632.115257726,21.439999999999998,-269.8188079040002,0.4545429751953418,-2.0144325389992446e-06,5886632.115257726,17087.274872771697,-2381.701583156156,-15862.468278346225,23621.432982651433,8230.0,4,33261.6185503391,60,24,0.5436176929866469,416.86720079675274,-1825.7773459705986,51.0,817.0435893852684,9528000.0,254792.82603902783,4,0.6178245293091652,2.001277607632801e-06,28.9108601909769,40.44,4301261.934539107,23.225602084821986,"[30, 173]",735.7085861700133,-0.3041585446166668,7.3333,0.4569531846524883,0.6178245293091652,2.4399999999999977,9528000.0
TX_24_60_R05,5729151.9308187235,22.36,-237.97450581835474,0.4545429751953418,-1.7393404050380923e-08,5729151.9308187235,13924.293913075528,-2293.2498585986446,-43958.66547833374,18555.419485989718,5900.0,4,32781.17906564932,60,24,0.5290747399228822,403.55499673484275,-1892.8984388773465,34.7,571.3246716309598,9528000.0,187023.59416563538,4,0.6012963823277417,1.915191205625888e-08,32.47788938121574,42.86,4311802.848979383,26.82813920346893,"[33, 118]",519.0182519731034,-0.3816504303592256,7.3333,0.4448665890282444,0.6012963823277417,1.8599999999999994,9528000.0
TX_24_60_R06,5855501.112884433,23.549999999999997,-280.0633886363033,0.4545429751953418,-2.5602844289096538e-08,5855501.112884433,17126.47153823335,-2214.44870410743,-13557.85214137403,22985.59463815366,7800.0,4,32882.805080602055,60,24,0.5407428125186341,428.38374920253375,-1856.491328899968,39.7,677.9485746015546,9528000.0,239865.37862999836,4,0.6145572116797264,3.670622373246198e-08,33.90462860942337,45.55,4354382.690830552,27.86603375076306,"[36, 135]",614.6002582001599,-0.3144308095371658,7.3333,0.4545638819068524,0.6145572116797264,1.5499999999999972,9528000.0
TX_24_60_R07,5945238.381181052,24.200000000000003,-250.16070172639272,0.4545429751953418,-1.8098608733290123e-09,5945238.381181052,19086.710397512757,-2008.2324394766622,-7413.591933263079,25425.12599490344,9800.0,4,32960.06455785448,60,24,0.5490298543808035,448.8922028877371,-1836.7067298930879,43.8,731.2275334127105,9528000.0,285181.94641946635,4,0.623975480812453,7.653846227666056e-09,34.77047134185701,48.2,4397162.02187512,28.695766315533337,"[40, 149]",665.1402923915264,-0.28099332550225264,7.3333,0.4614512123871239,0.623975480812453,0.20000000000000284,9528000.0
TX_24_65_P01,6244537.404405016,19.752950819672133,-312.71070743941453,0.4545429751953418,-1.4674008323652552e-08,6244537.404405016,12567.249143883178,-2111.7419356337364,-22610.27157495512,17551.392064573774,5362.163870389344,4,32997.7105601337,65,24,0.5179587766756064,485.59042904695343,-2037.8670434346532,45.75,713.5076940871111,10608000.0,186733.2803465268,4,0.5886630283187233,1.1353904483257793e-08,24.598742536378243,35.38,4499735.774481287,19.423870777332112,"[1.25, 12, 1.625, 12, 0.5, 22.5]",647.0002445933335,-0.5182519415245013,7.3333,0.43261751399908993,0.5886630283187233,2.0050000000000026,10608000.0
TX_24_65_P02,6189792.2366910195,20.780201342281877,-256.15696901247185,0.4545429751953418,-2.8614977054530755e-09,6189792.2366910195,12210.837086231888,-2204.668567475423,-81520.71025788815,16647.630854625517,4898.163940156599,4,32889.71305700485,65,24,0.513417889455035,412.76985117465694,-2070.9809145754207,37.25,615.5350987618241,10608000.0,168798.17004173828,4,0.5835022847559408,2.8410340746631846e-09,27.045786484171185,37.25,4490437.486363313,21.711372894604935,"[0.75, 14, 1, 14, 0.5, 25.5]",562.4166258627598,-0.5392887398673929,7.3333,0.4288738467878348,0.5835022847559408,2.0,10608000.0
TX_24_65_P03,6431133.58906975,22.451171875,-293.4737184468785,0.4545429751953418,-3.8972436509443565e-09,6431133.58906975,17744.233820495047,-2261.71100480647,-12499.034330457853,24402.62671720931,8311.151184082031,4,33025.59115607428,65,24,0.5334361651965083,478.4929414709933,-1917.006721309312,48.0,847.382894371599,10608000.0,261489.3248447127,4,0.6062531663904365,3.866375947735025e-09,28.79763903578178,40.75,4638183.557233635,22.904508784373455,"[1, 15, 1.25, 15, 0.5, 28.5]",774.7048403238845,-0.38790141489215424,7.3333,0.44537761772046497,0.6062531663904365,2.0,10608000.0
TX_24_65_P04,6241160.321758871,22.5,-231.21343574578788,0.4545429751953418,-2.1397627996951713e-09,6241160.321758871,14159.460897973711,-2382.633444253073,-71637.74258611593,18780.80155236927,5983.453125,4,32909.593495789915,65,24,0.517678661515291,375.918145062473,-2033.6733503582582,33.75,573.6726540913053,10608000.0,185579.187684818,4,0.5883446758822465,4.164121492067352e-09,32.737836496874635,43.0,4580415.800562854,27.057222300758674,"[0.75, 12, 0.75, 12, 0.5, 31.5]",523.3153921190457,-0.48234952492830896,7.3333,0.4323865772041179,0.5883446758822465,2.0,10608000.0
TX_24_65_P05,6374764.933614669,24.4770205479452,-269.35833903249045,0.4545429751953418,-4.7197090680128895e-09,6374764.933614669,17523.359068282174,-2344.8004444322387,-19375.69333635206,23427.46124175754,7528.912680151256,4,32619.660737476024,65,24,0.528760616323702,469.79033069961986,-1948.8171190149724,36.5,680.7165335759416,10608000.0,236480.61245370648,4,0.6009393791114884,4.30327418143861e-09,34.41588397844305,45.62,4704648.5090129925,28.151716245771944,"[0.75, 12, 0.875, 12, 0.5, 34]",622.4614838860482,-0.40525221690446817,7.3333,0.4415229307045775,0.6009393791114884,1.9949999999999974,10608000.0
TX_24_65_P06,6501003.140971363,26.461783439490446,-256.3677031858055,0.4545429751953418,-2.9410950284301904e-09,6501003.140971363,21312.606464321456,-2359.1198010886783,-13096.353508811391,28725.214895429508,9284.447883492569,4,32975.90995815163,65,24,0.5392315580793026,422.4777603482771,-1873.8620706235524,39.25,796.6695420589872,10608000.0,295778.70710877556,4,0.6128396626104226,2.424396161271197e-09,36.056624960443926,48.25,4706211.787820512,29.215865127118093,"[0.75, 12, 1, 12, 0.5, 36.5]",729.4874333376885,-0.33304976090247823,7.3333,0.45015554354372034,0.6128396626104226,2.0,10608000.0
TX_24_65_R01,6281096.689164843,19.240000000000002,-311.66531924909225,0.4545429751953418,-1.9034132492379285e-08,6281096.689164843,13232.456962323155,-2487.7490520374504,-176882.09612622645,18861.985773125896,5680.0,4,33315.12332507829,65,24,0.5209912194626376,442.11838930582826,-1943.1740469167949,51.7,751.6722634739929,10608000.0,199647.14783304502,4,0.5921094163994007,1.3024646250414662e-08,25.093364075922835,35.24,4526413.663989036,19.880951862292598,"[24, 176]",665.5846789418882,-0.47143196353915023,7.3333,0.43511756653956846,0.5921094163994007,3.240000000000002,10608000.0
TX_24_65_R02,6232227.400339228,19.880000000000003,-249.69269188079207,0.4545429751953418,-7.848557055464142e-08,6232227.400339228,12839.488858347466,-2359.984610379663,-86290.58725317554,17636.351546193255,5660.0,4,33222.96809333496,65,24,0.5169377123062442,374.59674783374356,-1990.3268805493751,43.1,648.4997827011613,10608000.0,182557.31249949924,4,0.587502582988238,9.242580745194573e-08,27.195616739813712,37.38,4524160.825613543,21.959503141725186,"[27, 146]",584.6894064716424,-0.4957928059911015,7.3333,0.43177571260335273,0.587502582988238,2.3800000000000026,10608000.0
TX_24_65_R03,6416532.445770491,21.439999999999998,-267.83326916339115,0.4545429751953418,-2.2674498723063152e-08,6416532.445770491,17087.274872771697,-2381.701583156156,-15862.468278346225,23621.432982651433,8230.0,4,33335.83260761456,65,24,0.5322250602208195,414.4525248070798,-1882.2888991759382,51.0,817.0435893852684,10608000.0,254792.82603902783,4,0.6048767388546843,2.5409690351807512e-08,28.9108601909769,40.44,4637531.906587572,23.225602084821986,"[30, 173]",735.7085861700133,-0.3821912385407868,7.3333,0.4443791401616447,0.6048767388546843,2.4399999999999977,10608000.0
TX_24_65_R04,6245383.957409839,22.36,-236.84684088735568,0.4545429751953418,-4.3364070734241977e-07,6245383.957409839,13924.293913075528,-2293.2498585986446,-43958.66547833374,18555.419485989718,5900.0,4,32856.8324054782,65,24,0.5180289947767037,402.3431631506548,-1983.090039419947,34.7,571.3246716309598,10608000.0,187023.59416563538,4,0.5887428315808672,3.3950732358789537e-07,32.47788938121574,42.86,4642622.822011422,26.82813920346893,"[33, 118]",519.0182519731034,-0.4788791242919629,7.3333,0.4326754042724981,0.5887428315808672,1.8599999999999994,10608000.0
TX_24_65_R05,6382699.4653461855,23.549999999999997,-277.94204437638587,0.4545429751953418,-5.522650781131233e-08,6382699.4653461855,17126.47153823335,-2214.44870410743,-13557.85214137403,22985.59463815366,7800.0,4,32960.95909004911,65,24,0.5294187532012633,426.62268913585564,-1908.4265928839745,39.7,677.9485746015546,10608000.0,239865.37862999836,4,0.6016873553305228,3.303875928395428e-08,33.90462860942337,45.55,4696358.358709281,27.86603375076306,"[36, 135]",614.6002582001599,-0.39537015126885505,7.3333,0.44206552190523146,0.6016873553305228,1.5499999999999972,10608000.0
TX_24_65_R06,6480225.372324849,24.200000000000003,-248.56839309342155,0.4545429751953418,-2.924751356658817e-07,6480225.372324849,19086.710397512757,-2008.2324394766622,-7413.591933263079,25425.12599490344,9800.0,4,33039.14884103946,65,24,0.5375081273536566,446.95674734664937,-1890.7665375064848,43.8,731.2275334127105,10608000.0,285181.94641946635,4,0.6108809740125234,5.683637027686927e-07,34.77047134185701,48.2,4747131.629045898,28.695766315533337,"[40, 149]",665.1402923915264,-0.35373595004703445,7.3333,0.4487346866087052,0.6108809740125234,0.20000000000000284,10608000.0
TX_24_70_P01,6832736.231169086,19.880000000000003,-313.94185798649096,0.4545429751953418,-2.2921540221432224e-09,6832736.231169086,13991.41494873508,-2118.267133683407,-14231.117877817782,19672.18998077104,6353.12109375,4,33118.96715878202,70,24,0.5143785962776782,525.1546086531605,-2115.6458890255317,51.75,803.1870348476564,11688000.0,215633.63944759138,4,0.5845941333991347,6.78801370668225e-09,24.4926637598207,35.88,4854596.9224477885,19.26987700760115,"[1.5, 12, 1.875, 12, 0.5, 22.5]",726.0770239071096,-0.5765250805431088,7.3333,0.4269229869052351,0.5845941333991347,2.0050000000000026,11688000.0
TX_24_70_P02,6833586.4247911535,22.338749999999997,-319.47508995555717,0.4545429751953418,-3.2013076634029858e-09,6833586.4247911535,14541.942723709144,-2039.5148232951367,-15588.058719570137,20377.74606355431,5635.414225260416,4,32551.586065674663,70,24,0.51444260012432,512.7486903428896,-2099.5206716779358,42.5,774.2971490618924,11688000.0,215941.63802804626,4,0.5846668741265532,4.12035205954453e-09,26.317733557773238,37.62,4939405.361385548,20.49490094035478,"[0.75, 14, 1.375, 14, 0.5, 25.5]",709.5395467404203,-0.5689242336127803,7.3333,0.4269753624002119,0.5846668741265532,1.9949999999999974,11688000.0
TX_24_70_P03,6948692.34360351,22.451171875,-292.0745160083053,0.4545429751953418,-2.327098513887904e-09,6948692.34360351,17744.233820495047,-2261.71100480647,-12499.034330457853,24402.62671720931,8311.151184082031,4,33086.27204816438,70,24,0.523107945739721,476.9732337204936,-2039.994770549733,48.0,847.382894371599,11688000.0,261489.3248447127,4,0.5945150875773024,8.593360689701512e-09,28.79763903578178,40.75,4967471.039276168,22.904508784373455,"[1, 15, 1.25, 15, 0.5, 28.5]",774.7048403238845,-0.47615025774597336,7.3333,0.4340663700437378,0.5945150875773024,2.0,11688000.0
TX_24_70_P04,6851493.623082107,23.857142857142858,-246.8202960294302,0.4545429751953418,-3.6304754758020863e-09,6851493.623082107,16276.225107476694,-2270.8409281833915,-20787.87628800544,21942.497143916346,6744.953125,4,32970.673789219,70,24,0.5157906807773017,401.17738134458045,-2095.3183623484847,36.75,681.5613364367954,11688000.0,222521.54291206345,4,0.58619897528081,5.8626028476282954e-09,32.194457007540635,43.25,4956479.489741006,26.082511997880356,"[0.75, 12, 1, 12, 0.5, 31.5]",624.0282802821833,-0.5188815933063432,7.3333,0.4280785209629118,0.58619897528081,2.0,11688000.0
TX_24_70_P05,6887957.068797967,24.4770205479452,-268.2926621952711,0.4545429751953418,-5.1365987019380555e-09,6887957.068797967,17523.359068282174,-2344.8004444322387,-19375.69333635206,23427.46124175754,7528.912680151256,4,32683.38721815913,70,24,0.5185357034721939,468.77143405990455,-2065.838118057384,36.5,680.7165335759416,11688000.0,236480.61245370648,4,0.5893187088293949,7.962512427184265e-09,34.41588397844305,45.62,5039454.441209259,28.151716245771944,"[0.75, 12, 0.875, 12, 0.5, 34]",622.4614838860482,-0.4977601899342361,7.3333,0.4303248222387128,0.5893187088293949,1.9949999999999974,11688000.0
TX_24_70_P06,7023974.366937669,26.461783439490446,-255.49085568386658,0.4545429751953418,-4.025446287414525e-08,7023974.366937669,21312.606464321456,-2359.1198010886783,-13096.353508811391,28725.214895429508,9284.447883492569,4,33040.28116541548,70,24,0.5287752889793037,421.77366666714437,-1994.1143791540258,39.25,796.6695420589872,11688000.0,295778.70710877556,4,0.600956054666125,7.382595867966302e-08,36.056624960443926,48.25,5047061.979672217,29.215865127118093,"[0.75, 12, 1, 12, 0.5, 36.5]",729.4874333376885,-0.4094386197093495,7.3333,0.4387040586038964,0.600956054666125,2.0,11688000.0
TX_24_70_R01,6908179.4273494985,19.71,-347.36458094491184,0.4545429751953418,-3.3316382541670464e-08,6908179.4273494985,15385.73750463564,-2540.683559812992,-32434.80122496089,22362.551627673725,6820.0,4,33466.49567121187,70,24,0.5200580728500297,556.6383432467953,-1989.9253695368138,60.7,894.1251610149392,11688000.0,244557.39506526483,4,0.5910488900880817,1.203201823271575e-08,25.01053834822135,35.71,4900015.349912966,19.6442527404837,"[24, 207]",783.2182627607955,-0.5008663354751614,7.3333,0.43157060438908856,0.5910488900880817,3.710000000000001,11688000.0
TX_24_70_R02,6873049.928872076,20.310000000000002,-285.01395931897423,0.4545429751953418,-1.6666476199134195e-08,6873049.928872076,15226.323347684342,-2398.380696046367,-23561.274740606546,21391.70223321912,7020.0,4,33397.78182942281,70,24,0.5174134716970794,430.7159685343548,-2024.8778482024663,52.5,795.4647068588904,11688000.0,230681.30710574778,4,0.5880432861800202,1.3499743545253295e-08,26.89208213610142,37.81,4909801.743509086,21.451415151571094,"[27, 178]",709.8050753341171,-0.5161669736064326,7.3333,0.42940647986111613,0.5880432861800202,2.8100000000000023,11688000.0
TX_24_70_R03,6932960.117180931,21.439999999999998,-265.98533698824343,0.4545429751953418,-9.040968507179059e-08,6932960.117180931,17087.274872771697,-2381.701583156156,-15862.468278346225,23621.432982651433,8230.0,4,33397.18033352955,70,24,0.5219236002198905,412.37857856620457,-1990.887723238718,51.0,817.0435893852684,11688000.0,254792.82603902783,4,0.5931690723118525,6.528569684860487e-08,28.9108601909769,40.44,4964719.777170535,23.225602084821986,"[30, 173]",735.7085861700133,-0.4714691915784001,7.3333,0.43309719887545023,0.5931690723118525,2.4399999999999977,11688000.0
TX_24_70_R04,6820385.904580917,22.590000000000003,-217.59202781793815,0.4545429751953418,-2.7575083549891133e-08,6820385.904580917,15320.58716147314,-2330.5887715685026,-27565.056763109795,20623.051621173137,6710.0,4,33258.55606684027,70,24,0.5134488452322604,331.32036748935275,-2069.365147162521,38.3,637.4614590647025,11688000.0,211203.86657419882,4,0.5835374661687985,2.8909539651067462e-08,32.35184077078438,43.09,4923599.567483016,26.52630182193735,"[33, 130]",577.5621217128337,-0.5279299285705765,7.3333,0.42616215495896903,0.5835374661687985,2.0900000000000034,11688000.0
TX_24_70_R05,6896506.25205019,23.549999999999997,-275.9957875445912,0.4545429751953418,-1.0891426427406259e-08,6896506.25205019,17126.47153823335,-2214.44870410743,-13557.85214137403,22985.59463815366,7800.0,4,33025.50436970958,70,24,0.519179298765766,425.11562863369335,-2020.2286266880167,39.7,677.9485746015546,11688000.0,239865.37862999836,4,0.5900501584574085,6.1855871535954066e-09,33.90462860942337,45.55,5028999.971425086,27.86603375076306,"[36, 135]",614.6002582001599,-0.48800522478507946,7.3333,0.4308514878038976,0.5900501584574085,1.5499999999999972,11688000.0
TX_24_70_R06,7001587.040534298,24.200000000000003,-247.08000935528554,0.4545429751953418,-3.3658352549537085e-08,7001587.040534298,19086.710397512757,-2008.2324394766622,-7413.591933263079,25425.12599490344,9800.0,4,33104.81026665463,70,24,0.5270899375856343,445.28555269017215,-1971.9278385950115,43.8,731.2275334127105,11688000.0,285181.94641946635,4,0.5990406434406483,2.3588540898344945e-08,34.77047134185701,48.2,5088242.942645409,28.695766315533337,"[40, 149]",665.1402923915264,-0.43712038160065425,7.3333,0.4373249053485091,0.5990406434406483,0.20000000000000284,11688000.0
TX_24_75_P01,7401352.059922834,21.917849686847596,-312.7130617777218,0.4545429751953418,-3.934928827220574e-09,7401352.059922834,15933.10615443319,-2108.72879137415,-12357.379629759327,22280.37845652841,6942.459155184412,4,32681.7732698234,75,24,0.5100545486639172,595.7255961034775,-2171.8076042576267,47.9,840.8642495562301,12768000.0,240955.57990975035,4,0.5796798292546079,4.651155904866755e-09,26.496998140052906,38.25,5293124.530505803,20.74421273157161,"[1, 14, 1.5, 14, 0.5, 25.8]",768.0747570711051,-0.6357995675768624,7.3333,0.42087456616675817,0.5796798292546079,1.9499999999999993,12768000.0
TX_24_75_P02,7454265.689059112,22.451171875,-290.2529409277733,0.4545429751953418,-9.70044311543461e-09,7454265.689059112,17744.233820495047,-2261.71100480647,-12499.034330457853,24402.62671720931,8311.151184082031,4,33137.85019507806,75,24,0.5137010225795973,474.48728354326784,-2152.9705815437305,48.0,847.382894371599,12768000.0,261489.3248447127,4,0.583824067125557,1.0067196853924543e-08,28.79763903578178,40.75,5288331.761706961,22.904508784373455,"[1, 15, 1.25, 15, 0.5, 28.5]",774.7048403238845,-0.5753683122352483,7.3333,0.4238379301791053,0.583824067125557,2.0,12768000.0
TX_24_75_P03,7450399.895850249,25.028301886792455,-259.54697691595135,0.4545429751953418,-8.556980901630595e-09,7450399.895850249,18247.907244984788,-2199.2387130402267,-13757.089154979549,25002.285191523188,7412.858785377361,4,33024.721397335285,75,24,0.5134346164696851,421.037717716584,-2154.1269848488528,39.75,789.1490557615851,12768000.0,259937.51163229402,4,0.5835212951010533,2.278487339811942e-09,31.68258899758069,43.5,5308712.4318017075,25.202625487271963,"[0.75, 12, 1.25, 12, 0.5, 31.5]",724.0478677191984,-0.5619455613153763,7.3333,0.42362143109066036,0.5835212951010533,2.0,12768000.0
TX_24_75_P04,7389283.6773213595,24.4770205479452,-267.37454030295373,0.4545429751953418,-7.234120857901871e-09,7389283.6773213595,17523.359068282174,-2344.8004444322387,-19375.69333635206,23427.46124175754,7528.912680151256,4,32736.052786346663,75,24,0.5092228717769022,467.9203788548343,-2176.3213932879485,36.5,680.7165335759416,12768000.0,236480.61245370648,4,0.5787346238503571,6.040409061824903e-09,34.41588397844305,45.62,5365129.491714284,28.151716245771944,"[0.75, 12, 0.875, 12, 0.5, 34]",622.4614838860482,-0.6022786493828752,7.3333,0.4201986909476093,0.5787346238503571,1.9949999999999974,12768000.0
TX_24_75_P05,7534811.588284966,26.461783439490446,-254.72256949749206,0.4545429751953418,-1.1409838407416828e-08,7534811.588284966,21312.606464321456,-2359.1198010886783,-13096.353508811391,28725.214895429508,9284.447883492569,4,33093.90023453727,75,24,0.5192517384412071,421.17032355895526,-2105.81746051137,39.25,796.6695420589872,12768000.0,295778.70710877556,4,0.5901324865511408,4.065072556383811e-09,36.056624960443926,48.25,5379770.413220444,29.215865127118093,"[0.75, 12, 1, 12, 0.5, 36.5]",729.4874333376885,-0.49590280598027303,7.3333,0.42834880616709137,0.5901324865511408,2.0,12768000.0
TX_24_75_R01,7447259.957801731,20.61,-286.6074810175792,0.4545429751953418,-2.0195557226543315e-08,7447259.957801731,16654.93872624326,-2469.239824601823,-19683.122393385012,23602.79596941452,7860.0,4,33498.788238588095,75,24,0.5132182317238707,450.364244456801,-2097.6976283790173,57.2,877.3992699696493,12768000.0,258683.17793068875,4,0.5832753726348474,9.248697097063996e-08,26.90086118971923,38.11,5262412.932941953,21.355033974300593,"[27, 194]",779.9069177921424,-0.5742048510656473,7.3333,0.42344558264545146,0.5832753726348474,3.1099999999999994,12768000.0
TX_24_75_R02,7437433.4325932255,21.439999999999998,-264.3652224668418,0.4545429751953418,-2.7969349503109697e-08,7437433.4325932255,17087.274872771697,-2381.701583156156,-15862.468278346225,23621.432982651433,8230.0,4,33448.08806404054,75,24,0.5125410495226215,410.6539790384736,-2111.902369608454,51.0,817.0435893852684,12768000.0,254792.82603902783,4,0.5825057512995947,3.140667104162276e-08,28.9108601909769,40.44,5283030.303436444,23.225602084821986,"[30, 173]",735.7085861700133,-0.5724571008293248,7.3333,0.4228952599470345,0.5825057512995947,2.4399999999999977,12768000.0
