Model,TandemMoment_df,eg,minendmoment,LR1,minXreaction,HS20Moment_df,Iy1,St1,St2,Iy2,numberofgirders,maxZreaction,span,width,LR2,maxendmoment,minZreaction,A,Sb2,HS20Moment,Kg,numberofdiaphragms,df,maxXreaction,ybar2,Y,ybar1,girders,Sb1,I,girderspacing,df1,df2,haunch,TandemMoment
TX_24_65_R01_LK4,6281096.689164843,19.240000000000002,-177673.98128268975,0.4545429751953418,-5818.904911847731,6281096.689164843,13232.456962323155,-2487.7490520374504,-176882.09612622645,18861.985773125896,4,33042.80697010175,65,24,0.5209912194626376,145754.82875503934,-1909.5963399356026,51.7,751.6722634739929,10608000.0,199647.14783304502,4,0.5921094163994007,6372.074684481121,25.093364075922835,35.24,19.880951862292598,"[24, 176]",665.5846789418882,5680.0,7.3333,0.43511756653956846,0.5921094163994007,3.240000000000002,10608000.0
TX_24_65_R01_LK5,6281096.689164843,19.240000000000002,-303443.9339335329,0.4545429751953418,-9715.51927969227,6281096.689164843,13232.456962323155,-2487.7490520374504,-176882.09612622645,18861.985773125896,4,33399.21288364362,65,24,0.5209912194626376,243227.17593243686,-1907.5947889478318,51.7,751.6722634739929,10608000.0,199647.14783304502,4,0.5921094163994007,10887.65158256554,25.093364075922835,35.24,19.880951862292598,"[24, 176]",665.5846789418882,5680.0,7.3333,0.43511756653956846,0.5921094163994007,3.240000000000002,10608000.0
TX_24_65_R01_LK6,6281096.689164843,19.240000000000002,-453101.4562969546,0.4545429751953418,-14097.272707772605,6281096.689164843,13232.456962323155,-2487.7490520374504,-176882.09612622645,18861.985773125896,4,33835.44301788019,65,24,0.5209912194626376,352835.09477404563,-1905.3100818930607,51.7,751.6722634739929,10608000.0,199647.14783304502,4,0.5921094163994007,16260.822226560396,25.093364075922835,35.24,19.880951862292598,"[24, 176]",665.5846789418882,5680.0,7.3333,0.43511756653956846,0.5921094163994007,3.240000000000002,10608000.0
TX_24_65_R01_LK7,6281096.689164843,19.240000000000002,-588955.461216307,0.4545429751953418,-17829.713732033822,6281096.689164843,13232.456962323155,-2487.7490520374504,-176882.09612622645,18861.985773125896,4,34243.104221604524,65,24,0.5209912194626376,446200.7073268999,-1903.329381322863,51.7,751.6722634739929,10608000.0,199647.14783304502,4,0.5921094163994007,21138.35293432961,25.093364075922835,35.24,19.880951862292598,"[24, 176]",665.5846789418882,5680.0,7.3333,0.43511756653956846,0.5921094163994007,3.240000000000002,10608000.0
TX_24_65_R01_LK8,6281096.689164843,19.240000000000002,-685057.9709569875,0.4545429751953418,-20327.848966232476,6281096.689164843,13232.456962323155,-2487.7490520374504,-176882.09612622645,18861.985773125896,4,34538.24747029244,65,24,0.5209912194626376,508690.6234071939,-1901.9823369237972,51.7,751.6722634739929,10608000.0,199647.14783304502,4,0.5921094163994007,24588.666724805866,25.093364075922835,35.24,19.880951862292598,"[24, 176]",665.5846789418882,5680.0,7.3333,0.43511756653956846,0.5921094163994007,3.240000000000002,10608000.0
TX_24_65_R01_LK9,6281096.689164843,19.240000000000002,-741566.9919520807,0.4545429751953418,-21741.79779814091,6281096.689164843,13232.456962323155,-2487.7490520374504,-176882.09612622645,18861.985773125896,4,34714.40995939094,65,24,0.5209912194626376,544060.023205214,-1901.2111809135074,51.7,751.6722634739929,10608000.0,199647.14783304502,4,0.5921094163994007,26617.466618213864,25.093364075922835,35.24,19.880951862292598,"[24, 176]",665.5846789418882,5680.0,7.3333,0.43511756653956846,0.5921094163994007,3.240000000000002,10608000.0
TX_24_70_P01_LK0,7249187.1727819145,29.92347826086957,-9577.131172734455,0.4545429751953418,-332.4775108367031,7249187.1727819145,13991.41494873508,-2118.267133683407,-14231.117877817782,19672.18998077104,4,32411.25576935244,70,24,0.5457296456256892,8653.87884832372,-2084.151602790705,51.75,803.1870348476564,11688000.0,423865.5670430375,4,0.620224775220903,346.38225128830976,24.4926637598207,35.88,19.26987700760115,"[1.5, 12, 1.875, 12, 0.5, 22.5]",726.0770239071096,6353.12109375,7.3333,0.4525781125547174,0.620224775220903,2.0050000000000026,11688000.0
TX_24_70_P01_LK1,7249187.1727819145,29.92347826086957,-21020.51557506696,0.4545429751953418,-726.2005966187987,7249187.1727819145,13991.41494873508,-2118.267133683407,-14231.117877817782,19672.18998077104,4,32693.125485090113,70,24,0.5457296456256892,18784.629228367598,-2023.2318717100195,51.75,803.1870348476564,11688000.0,423865.5670430375,4,0.620224775220903,765.23780805879,24.4926637598207,35.88,19.26987700760115,"[1.5, 12, 1.875, 12, 0.5, 22.5]",726.0770239071096,6353.12109375,7.3333,0.4525781125547174,0.620224775220903,2.0050000000000026,11688000.0
TX_24_70_P01_LK2,7249187.1727819145,29.92347826086957,-43703.65203111805,0.4545429751953418,-1510.4934840898068,7249187.1727819145,13991.41494873508,-2118.267133683407,-14231.117877817782,19672.18998077104,4,32754.50731531429,70,24,0.5457296456256892,38908.38717865945,-1995.5024848933938,51.75,803.1870348476564,11688000.0,423865.5670430375,4,0.620224775220903,1597.8389329672711,24.4926637598207,35.88,19.26987700760115,"[1.5, 12, 1.875, 12, 0.5, 22.5]",726.0770239071096,6353.12109375,7.3333,0.4525781125547174,0.620224775220903,2.0050000000000026,11688000.0
TX_24_70_P01_LK3,7249187.1727819145,29.92347826086957,-83754.73397407484,0.4545429751953418,-2911.69202029171,7249187.1727819145,13991.41494873508,-2118.267133683407,-14231.117877817782,19672.18998077104,4,32611.445549827877,70,24,0.5457296456256892,74828.33886861103,-2000.3515207301052,51.75,803.1870348476564,11688000.0,423865.5670430375,4,0.620224775220903,3069.364295868488,24.4926637598207,35.88,19.26987700760115,"[1.5, 12, 1.875, 12, 0.5, 22.5]",726.0770239071096,6353.12109375,7.3333,0.4525781125547174,0.620224775220903,2.0050000000000026,11688000.0
TX_24_70_P01_LK4,7249187.1727819145,29.92347826086957,-157369.55922581325,0.4545429751953418,-5408.806530879722,7249187.1727819145,13991.41494873508,-2118.267133683407,-14231.117877817782,19672.18998077104,4,32808.88982964333,70,24,0.5457296456256892,138896.38636143092,-1963.044896742728,51.75,803.1870348476564,11688000.0,423865.5670430375,4,0.620224775220903,5771.672043515503,24.4926637598207,35.88,19.26987700760115,"[1.5, 12, 1.875, 12, 0.5, 22.5]",726.0770239071096,6353.12109375,7.3333,0.4525781125547174,0.620224775220903,2.0050000000000026,11688000.0
TX_24_70_P01_LK5,7249187.1727819145,29.92347826086957,-266291.7590176865,0.4545429751953418,-8985.776596938853,7249187.1727819145,13991.41494873508,-2118.267133683407,-14231.117877817782,19672.18998077104,4,33106.64178602454,70,24,0.5457296456256892,230670.10642953363,-1961.824786694428,51.75,803.1870348476564,11688000.0,423865.5670430375,4,0.620224775220903,9770.05010792753,24.4926637598207,35.88,19.26987700760115,"[1.5, 12, 1.875, 12, 0.5, 22.5]",726.0770239071096,6353.12109375,7.3333,0.4525781125547174,0.620224775220903,2.0050000000000026,11688000.0
TX_24_70_P01_LK6,7249187.1727819145,29.92347826086957,-393050.7587188424,0.4545429751953418,-12965.723537246951,7249187.1727819145,13991.41494873508,-2118.267133683407,-14231.117877817782,19672.18998077104,4,33461.85405785289,70,24,0.5457296456256892,332782.93646172085,-1960.450863316204,51.75,803.1870348476564,11688000.0,423865.5670430375,4,0.620224775220903,14423.162025661297,24.4926637598207,35.88,19.26987700760115,"[1.5, 12, 1.875, 12, 0.5, 22.5]",726.0770239071096,6353.12109375,7.3333,0.4525781125547174,0.620224775220903,2.0050000000000026,11688000.0
TX_24_70_P01_LK7,7249187.1727819145,29.92347826086957,-505925.92744131206,0.4545429751953418,-16335.60526063656,7249187.1727819145,13991.41494873508,-2118.267133683407,-14231.117877817782,19672.18998077104,4,33782.34478076269,70,24,0.5457296456256892,419243.9616679325,-1959.2155328927884,51.75,803.1870348476564,11688000.0,423865.5670430375,4,0.620224775220903,18566.562001701084,24.4926637598207,35.88,19.26987700760115,"[1.5, 12, 1.875, 12, 0.5, 22.5]",726.0770239071096,6353.12109375,7.3333,0.4525781125547174,0.620224775220903,2.0050000000000026,11688000.0
TX_24_70_P01_LK8,7249187.1727819145,29.92347826086957,-582991.3951715515,0.4545429751953418,-18549.14542520375,7249187.1727819145,13991.41494873508,-2118.267133683407,-14231.117877817782,19672.18998077104,4,34012.22179282103,70,24,0.5457296456256892,476035.85384828696,-1958.4878061193185,51.75,803.1870348476564,11688000.0,423865.5670430375,4,0.620224775220903,21395.505209796076,24.4926637598207,35.88,19.26987700760115,"[1.5, 12, 1.875, 12, 0.5, 22.5]",726.0770239071096,6353.12109375,7.3333,0.4525781125547174,0.620224775220903,2.0050000000000026,11688000.0
TX_24_70_P01_LK9,7249187.1727819145,29.92347826086957,-627996.9687426126,0.4545429751953418,-19804.02570820255,7249187.1727819145,13991.41494873508,-2118.267133683407,-14231.117877817782,19672.18998077104,4,34145.870229790366,70,24,0.5457296456256892,508232.1064542818,-1958.0397997551484,51.75,803.1870348476564,11688000.0,423865.5670430375,4,0.620224775220903,23047.559344613415,24.4926637598207,35.88,19.26987700760115,"[1.5, 12, 1.875, 12, 0.5, 22.5]",726.0770239071096,6353.12109375,7.3333,0.4525781125547174,0.620224775220903,2.0050000000000026,11688000.0
TX_24_70_R01_LK0,6908179.4273494985,19.71,-9467.922365423086,0.4545429751953418,-335.0292820948554,6908179.4273494985,15385.73750463564,-2540.683559812992,-32434.80122496089,22362.551627673725,4,32720.249416218972,70,24,0.5200580728500297,8670.803703569864,-1964.3110599173665,60.7,894.1251610149392,11688000.0,244557.39506526483,4,0.5910488900880817,354.85584888195785,25.01053834822135,35.71,19.6442527404837,"[24, 207]",783.2182627607955,6820.0,7.3333,0.43157060438908856,0.5910488900880817,3.710000000000001,11688000.0
TX_24_70_R01_LK1,6908179.4273494985,19.71,-19716.175464173848,0.4545429751953418,-710.2492452352253,6908179.4273494985,15385.73750463564,-2540.683559812992,-32434.80122496089,22362.551627673725,4,32748.57609843694,70,24,0.5200580728500297,18115.737072556058,-1951.1765275233995,60.7,894.1251610149392,11688000.0,244557.39506526483,4,0.5910488900880817,753.6378561438129,25.01053834822135,35.71,19.6442527404837,"[24, 207]",783.2182627607955,6820.0,7.3333,0.43157060438908856,0.5910488900880817,3.710000000000001,11688000.0
TX_24_70_R01_LK2,6908179.4273494985,19.71,-40835.582575774,0.4545429751953418,-1479.1933905736475,6908179.4273494985,15385.73750463564,-2540.683559812992,-32434.80122496089,22362.551627673725,4,32807.14975481792,70,24,0.5200580728500297,37471.38690632626,-1926.2202794320153,60.7,894.1251610149392,11688000.0,244557.39506526483,4,0.5910488900880817,1575.4385644946694,25.01053834822135,35.71,19.6442527404837,"[24, 207]",783.2182627607955,6820.0,7.3333,0.43157060438908856,0.5910488900880817,3.710000000000001,11688000.0
TX_24_70_R01_LK3,6908179.4273494985,19.71,-82341.61044645529,0.4545429751953418,-2973.3541092234423,6908179.4273494985,15385.73750463564,-2540.683559812992,-32434.80122496089,22362.551627673725,4,32923.05153469341,70,24,0.5200580728500297,75081.9881975537,-1925.4768015871805,60.7,894.1251610149392,11688000.0,244557.39506526483,4,0.5910488900880817,3190.518794678867,25.01053834822135,35.71,19.6442527404837,"[24, 207]",783.2182627607955,6820.0,7.3333,0.43157060438908856,0.5910488900880817,3.710000000000001,11688000.0
TX_24_70_R01_LK4,6908179.4273494985,19.71,-156854.26250084143,0.4545429751953418,-5598.013651812882,6908179.4273494985,15385.73750463564,-2540.683559812992,-32434.80122496089,22362.551627673725,4,33133.784186389224,70,24,0.5200580728500297,141149.19392010107,-1924.1651847219218,60.7,894.1251610149392,11688000.0,244557.39506526483,4,0.5910488900880817,6089.927505553445,25.01053834822135,35.71,19.6442527404837,"[24, 207]",783.2182627607955,6820.0,7.3333,0.43157060438908856,0.5910488900880817,3.710000000000001,11688000.0
TX_24_70_R01_LK5,6908179.4273494985,19.71,-271378.62634706387,0.4545429751953418,-9483.74661447413,6908179.4273494985,15385.73750463564,-2540.683559812992,-32434.80122496089,22362.551627673725,4,33464.521159201875,70,24,0.5200580728500297,238959.79177529088,-1922.2086235982658,60.7,894.1251610149392,11688000.0,244557.39506526483,4,0.5910488900880817,10546.196892745453,25.01053834822135,35.71,19.6442527404837,"[24, 207]",783.2182627607955,6820.0,7.3333,0.43157060438908856,0.5910488900880817,3.710000000000001,11688000.0
TX_24_70_R01_LK6,6908179.4273494985,19.71,-411680.2096419869,0.4545429751953418,-13991.649974078735,6908179.4273494985,15385.73750463564,-2540.683559812992,-32434.80122496089,22362.551627673725,4,33881.35162918117,70,24,0.5200580728500297,352431.4911723582,-1919.9127176195377,60.7,894.1251610149392,11688000.0,244557.39506526483,4,0.5910488900880817,16005.383824905059,25.01053834822135,35.71,19.6442527404837,"[24, 207]",783.2182627607955,6820.0,7.3333,0.43157060438908856,0.5910488900880817,3.710000000000001,11688000.0
TX_24_70_R01_LK7,6908179.4273494985,19.71,-542985.2931267201,0.4545429751953418,-17952.47493889961,6908179.4273494985,15385.73750463564,-2540.683559812992,-32434.80122496089,22362.551627673725,4,34283.36272264295,70,24,0.5200580728500297,452132.2841840262,-1917.8673107405236,60.7,894.1251610149392,11688000.0,244557.39506526483,4,0.5910488900880817,21114.408813559283,25.01053834822135,35.71,19.6442527404837,"[24, 207]",783.2182627607955,6820.0,7.3333,0.43157060438908856,0.5910488900880817,3.710000000000001,11688000.0
TX_24_70_R01_LK8,6908179.4273494985,19.71,-638252.9693520817,0.4545429751953418,-20668.201734291943,6908179.4273494985,15385.73750463564,-2540.683559812992,-32434.80122496089,22362.551627673725,4,34582.333393249304,70,24,0.5200580728500297,520491.80966377375,-1916.446530027929,60.7,894.1251610149392,11688000.0,244557.39506526483,4,0.5910488900880817,24821.16942875623,25.01053834822135,35.71,19.6442527404837,"[24, 207]",783.2182627607955,6820.0,7.3333,0.43157060438908856,0.5910488900880817,3.710000000000001,11688000.0
TX_24_70_R01_LK9,6908179.4273494985,19.71,-695237.0652829596,0.4545429751953418,-22229.00605489552,6908179.4273494985,15385.73750463564,-2540.683559812992,-32434.80122496089,22362.551627673725,4,34764.09732271127,70,24,0.5200580728500297,559779.9453128588,-1915.6221527922514,60.7,894.1251610149392,11688000.0,244557.39506526483,4,0.5910488900880817,27038.332167630862,25.01053834822135,35.71,19.6442527404837,"[24, 207]",783.2182627607955,6820.0,7.3333,0.43157060438908856,0.5910488900880817,3.710000000000001,11688000.0
TX_24_75_P01_LK0,7844168.594285093,32.71920668058455,-10343.919514151477,0.4545429751953418,-344.27882322200185,7844168.594285093,15933.10615443319,-2108.72879137415,-12357.379629759327,22280.37845652841,4,32255.909657255736,75,24,0.5405706740618781,9827.1056636688,-2168.470494372454,47.9,840.8642495562301,12768000.0,468357.57639983774,4,0.6143615753669402,355.79589973593346,26.496998140052906,38.25,20.74421273157161,"[1, 14, 1.5, 14, 0.5, 25.8]",768.0747570711051,6942.459155184412,7.3333,0.44567397235796435,0.6143615753669402,1.9499999999999993,12768000.0
TX_24_75_P01_LK1,7844168.594285093,32.71920668058455,-21586.62611053831,0.4545429751953418,-727.1133120971302,7844168.594285093,15933.10615443319,-2108.72879137415,-12357.379629759327,22280.37845652841,4,32284.825452539306,75,24,0.5405706740618781,20517.584959030293,-2155.828617048363,47.9,840.8642495562301,12768000.0,468357.57639983774,4,0.6143615753669402,752.8297111124932,26.496998140052906,38.25,20.74421273157161,"[1, 14, 1.5, 14, 0.5, 25.8]",768.0747570711051,6942.459155184412,7.3333,0.44567397235796435,0.6143615753669402,1.9499999999999993,12768000.0
TX_24_75_P01_LK2,7844168.594285093,32.71920668058455,-44461.38907135918,0.4545429751953418,-1502.4814094884168,7844168.594285093,15933.10615443319,-2108.72879137415,-12357.379629759327,22280.37845652841,4,32339.401653698293,75,24,0.5405706740618781,42168.55506349741,-2134.023551583981,47.9,840.8642495562301,12768000.0,468357.57639983774,4,0.6143615753669402,1560.7034726717986,26.496998140052906,38.25,20.74421273157161,"[1, 14, 1.5, 14, 0.5, 25.8]",768.0747570711051,6942.459155184412,7.3333,0.44567397235796435,0.6143615753669402,1.9499999999999993,12768000.0
TX_24_75_P01_LK3,7844168.594285093,32.71920668058455,-88368.85837262303,0.4545429751953418,-2975.3057225018847,7844168.594285093,15933.10615443319,-2108.72879137415,-12357.379629759327,22280.37845652841,4,32447.668848433223,75,24,0.5405706740618781,83295.44733519621,-2089.3621457355407,47.9,840.8642495562301,12768000.0,468357.57639983774,4,0.6143615753669402,3111.3539729061968,26.496998140052906,38.25,20.74421273157161,"[1, 14, 1.5, 14, 0.5, 25.8]",768.0747570711051,6942.459155184412,7.3333,0.44567397235796435,0.6143615753669402,1.9499999999999993,12768000.0
TX_24_75_P01_LK4,7844168.594285093,32.71920668058455,-163837.87817531533,0.4545429751953418,-5459.246202141651,7844168.594285093,15933.10615443319,-2108.72879137415,-12357.379629759327,22280.37845652841,4,32635.95428843055,75,24,0.5405706740618781,152656.57317539092,-2011.7116063461717,47.9,840.8642495562301,12768000.0,468357.57639983774,4,0.6143615753669402,5776.62902300322,26.496998140052906,38.25,20.74421273157161,"[1, 14, 1.5, 14, 0.5, 25.8]",768.0747570711051,6942.459155184412,7.3333,0.44567397235796435,0.6143615753669402,1.9499999999999993,12768000.0
TX_24_75_P01_LK5,7844168.594285093,32.71920668058455,-272412.9188124505,0.4545429751953418,-8921.847640855565,7844168.594285093,15933.10615443319,-2108.72879137415,-12357.379629759327,22280.37845652841,4,32914.70069619402,75,24,0.5405706740618781,249346.24828700098,-1967.2309582277683,47.9,840.8642495562301,12768000.0,468357.57639983774,4,0.6143615753669402,9611.013195534568,26.496998140052906,38.25,20.74421273157161,"[1, 14, 1.5, 14, 0.5, 25.8]",768.0747570711051,6942.459155184412,7.3333,0.44567397235796435,0.6143615753669402,1.9499999999999993,12768000.0
TX_24_75_P01_LK6,7844168.594285093,32.71920668058455,-393035.0768605592,0.4545429751953418,-12618.668968545218,7844168.594285093,15933.10615443319,-2108.72879137415,-12357.379629759327,22280.37845652841,4,33225.48695191269,75,24,0.5405706740618781,352575.0605602921,-1966.2214069832087,47.9,840.8642495562301,12768000.0,468357.57639983774,4,0.6143615753669402,13870.882468758582,26.496998140052906,38.25,20.74421273157161,"[1, 14, 1.5, 14, 0.5, 25.8]",768.0747570711051,6942.459155184412,7.3333,0.44567397235796435,0.6143615753669402,1.9499999999999993,12768000.0
TX_24_75_P01_LK7,7844168.594285093,32.71920668058455,-497032.13762018224,0.4545429751953418,-15663.149606472261,7844168.594285093,15933.10615443319,-2108.72879137415,-12357.379629759327,22280.37845652841,4,33506.36032560933,75,24,0.5405706740618781,437589.46106190584,-1965.076180894843,47.9,840.8642495562301,12768000.0,468357.57639983774,4,0.6143615753669402,17543.497854089605,26.496998140052906,38.25,20.74421273157161,"[1, 14, 1.5, 14, 0.5, 25.8]",768.0747570711051,6942.459155184412,7.3333,0.44567397235796435,0.6143615753669402,1.9499999999999993,12768000.0
TX_24_75_P01_LK8,7844168.594285093,32.71920668058455,-564800.261476795,0.4545429751953418,-17587.95518320855,7844168.594285093,15933.10615443319,-2108.72879137415,-12357.379629759327,22280.37845652841,4,33685.55922222194,75,24,0.5405706740618781,491336.55234982865,-1964.6444913365742,47.9,840.8642495562301,12768000.0,468357.57639983774,4,0.6143615753669402,19936.773612568402,26.496998140052906,38.25,20.74421273157161,"[1, 14, 1.5, 14, 0.5, 25.8]",768.0747570711051,6942.459155184412,7.3333,0.44567397235796435,0.6143615753669402,1.9499999999999993,12768000.0
TX_24_75_P01_LK9,7844168.594285093,32.71920668058455,-603881.9935165307,0.4545429751953418,-18669.800760031103,7844168.594285093,15933.10615443319,-2108.72879137415,-12357.379629759327,22280.37845652841,4,33792.49017057659,75,24,0.5405706740618781,521545.8217782674,-1964.2995121044535,47.9,840.8642495562301,12768000.0,468357.57639983774,4,0.6143615753669402,21316.93200277355,26.496998140052906,38.25,20.74421273157161,"[1, 14, 1.5, 14, 0.5, 25.8]",768.0747570711051,6942.459155184412,7.3333,0.44567397235796435,0.6143615753669402,1.9499999999999993,12768000.0
TX_24_75_R01_LK0,7447259.957801731,20.61,-11030.100254952282,0.4545429751953418,-347.0594098413945,7447259.957801731,16654.93872624326,-2469.239824601823,-19683.122393385012,23602.79596941452,4,32785.17395502278,75,24,0.5132182317238707,9822.859297924193,-2073.4838479847713,57.2,877.3992699696493,12768000.0,258683.17793068875,4,0.5832753726348474,363.7935298061212,26.90086118971923,38.11,21.355033974300593,"[27, 194]",779.9069177921424,7860.0,7.3333,0.42344558264545146,0.5832753726348474,3.1099999999999994,12768000.0
TX_24_75_R01_LK1,7447259.957801731,20.61,-23173.012545737252,0.4545429751953418,-734.8050970707311,7447259.957801731,16654.93872624326,-2469.239824601823,-19683.122393385012,23602.79596941452,4,32815.72906516899,75,24,0.5132182317238707,20581.336537273368,-2059.4657033590934,57.2,877.3992699696493,12768000.0,258683.17793068875,4,0.5832753726348474,771.712918353588,26.90086118971923,38.11,21.355033974300593,"[27, 194]",779.9069177921424,7860.0,7.3333,0.42344558264545146,0.5832753726348474,3.1099999999999994,12768000.0
TX_24_75_R01_LK2,7447259.957801731,20.61,-48107.507950565756,0.4545429751953418,-1526.3060554613826,7447259.957801731,16654.93872624326,-2469.239824601823,-19683.122393385012,23602.79596941452,4,32878.712165109275,75,24,0.5132182317238707,42542.496458082736,-2030.5851137289599,57.2,877.3992699696493,12768000.0,258683.17793068875,4,0.5832753726348474,1609.3415292746008,26.90086118971923,38.11,21.355033974300593,"[27, 194]",779.9069177921424,7860.0,7.3333,0.42344558264545146,0.5832753726348474,3.1099999999999994,12768000.0
TX_24_75_R01_LK3,7447259.957801731,20.61,-96765.46194505887,0.4545429751953418,-3052.44306302592,7447259.957801731,16654.93872624326,-2469.239824601823,-19683.122393385012,23602.79596941452,4,33002.56184093961,75,24,0.5132182317238707,84887.03000387887,-1973.8527587992378,57.2,877.3992699696493,12768000.0,258683.17793068875,4,0.5832753726348474,3243.911881142908,26.90086118971923,38.11,21.355033974300593,"[27, 194]",779.9069177921424,7860.0,7.3333,0.42344558264545146,0.5832753726348474,3.1099999999999994,12768000.0
TX_24_75_R01_LK4,7447259.957801731,20.61,-182995.79526838585,0.4545429751953418,-5695.998581262376,7447259.957801731,16654.93872624326,-2469.239824601823,-19683.122393385012,23602.79596941452,4,33225.16686233441,75,24,0.5132182317238707,158235.70365980943,-1959.213381807758,57.2,877.3992699696493,12768000.0,258683.17793068875,4,0.5832753726348474,6140.639752398436,26.90086118971923,38.11,21.355033974300593,"[27, 194]",779.9069177921424,7860.0,7.3333,0.42344558264545146,0.5832753726348474,3.1099999999999994,12768000.0
TX_24_75_R01_LK5,7447259.957801731,20.61,-312829.4094935261,0.4545429751953418,-9524.80816020754,7447259.957801731,16654.93872624326,-2469.239824601823,-19683.122393385012,23602.79596941452,4,33568.084413210134,75,24,0.5132182317238707,264470.69753822946,-1957.3435513692787,57.2,877.3992699696493,12768000.0,258683.17793068875,4,0.5832753726348474,10502.093290404457,26.90086118971923,38.11,21.355033974300593,"[27, 194]",779.9069177921424,7860.0,7.3333,0.42344558264545146,0.5832753726348474,3.1099999999999994,12768000.0
TX_24_75_R01_LK6,7447259.957801731,20.61,-467639.84342818166,0.4545429751953418,-13844.284181457992,7447259.957801731,16654.93872624326,-2469.239824601823,-19683.122393385012,23602.79596941452,4,33989.551061359285,75,24,0.5132182317238707,384319.8305946911,-1955.2218483747058,57.2,877.3992699696493,12768000.0,258683.17793068875,4,0.5832753726348474,15702.526539634606,26.90086118971923,38.11,21.355033974300593,"[27, 194]",779.9069177921424,7860.0,7.3333,0.42344558264545146,0.5832753726348474,3.1099999999999994,12768000.0
TX_24_75_R01_LK7,7447259.957801731,20.61,-608479.949138025,0.4545429751953418,-17535.39462991788,7447259.957801731,16654.93872624326,-2469.239824601823,-19683.122393385012,23602.79596941452,4,34385.188868450656,75,24,0.5132182317238707,486734.1940701484,-1953.3962345781629,57.2,877.3992699696493,12768000.0,258683.17793068875,4,0.5832753726348474,20433.60898627196,26.90086118971923,38.11,21.355033974300593,"[27, 194]",779.9069177921424,7860.0,7.3333,0.42344558264545146,0.5832753726348474,3.1099999999999994,12768000.0
TX_24_75_R01_LK8,7447259.957801731,20.61,-708297.2394090216,0.4545429751953418,-20011.914657303027,7447259.957801731,16654.93872624326,-2469.239824601823,-19683.122393385012,23602.79596941452,4,34672.72360732509,75,24,0.5132182317238707,555448.2642071617,-1952.163535152706,57.2,877.3992699696493,12768000.0,258683.17793068875,4,0.5832753726348474,23786.625736222795,26.90086118971923,38.11,21.355033974300593,"[27, 194]",779.9069177921424,7860.0,7.3333,0.42344558264545146,0.5832753726348474,3.1099999999999994,12768000.0
TX_24_75_R01_LK9,7447259.957801731,20.61,-767067.5293548654,0.4545429751953418,-21415.784881500756,7447259.957801731,16654.93872624326,-2469.239824601823,-19683.122393385012,23602.79596941452,4,34844.79339065695,75,24,0.5132182317238707,594400.3566522453,-1951.4615392374988,57.2,877.3992699696493,12768000.0,258683.17793068875,4,0.5832753726348474,25760.79773511397,26.90086118971923,38.11,21.355033974300593,"[27, 194]",779.9069177921424,7860.0,7.3333,0.42344558264545146,0.5832753726348474,3.1099999999999994,12768000.0
TX_24_80_R01_LK0,8107494.502941816,21.159999999999997,-8176.582096913014,0.4545429751953418,-274.3833887080992,8107494.502941816,19898.54339062203,-2584.2277548649495,-14142.295842960992,28796.59293338016,4,32794.632523764136,80,24,0.5151432863321012,7825.64329468514,-2225.2444207680796,69.4,1079.988477344074,13848000.0,327998.3167445223,5,0.5854632078958562,281.1632405497823,26.663796454752216,38.66,21.000003994167333,"[27, 235]",947.5495050452739,9700.0,7.3333,0.42265175579014497,0.5854632078958562,3.6599999999999966,13848000.0
TX_24_80_R01_LK1,8107494.502941816,21.159999999999997,-17165.501888140603,0.4545429751953418,-582.3363697440461,8107494.502941816,19898.54339062203,-2584.2277548649495,-14142.295842960992,28796.59293338016,4,32820.39594821904,80,24,0.5151432863321012,16423.521732560126,-2214.3984858099134,69.4,1079.988477344074,13848000.0,327998.3167445223,5,0.5854632078958562,597.6488301890515,26.663796454752216,38.66,21.000003994167333,"[27, 235]",947.5495050452739,9700.0,7.3333,0.42265175579014497,0.5854632078958562,3.6599999999999966,13848000.0
TX_24_80_R01_LK2,8107494.502941816,21.159999999999997,-35738.696430699485,0.4545429751953418,-1215.5982021296766,8107494.502941816,19898.54339062203,-2584.2277548649495,-14142.295842960992,28796.59293338016,4,32873.8000652637,80,24,0.5151432863321012,34103.84499450545,-2191.9413313105943,69.4,1079.988477344074,13848000.0,327998.3167445223,5,0.5854632078958562,1251.5804328574814,26.663796454752216,38.66,21.000003994167333,"[27, 235]",947.5495050452739,9700.0,7.3333,0.42265175579014497,0.5854632078958562,3.6599999999999966,13848000.0
TX_24_80_R01_LK3,8107494.502941816,21.159999999999997,-72432.01507383634,0.4545429751953418,-2454.51277755672,8107494.502941816,19898.54339062203,-2584.2277548649495,-14142.295842960992,28796.59293338016,4,32979.98915048029,80,24,0.5151432863321012,68693.66087672321,-2147.387102506132,69.4,1079.988477344074,13848000.0,327998.3167445223,5,0.5854632078958562,2543.487457185053,26.663796454752216,38.66,21.000003994167333,"[27, 235]",947.5495050452739,9700.0,7.3333,0.42265175579014497,0.5854632078958562,3.6599999999999966,13848000.0
TX_24_80_R01_LK4,8107494.502941816,21.159999999999997,-138935.79777164594,0.4545429751953418,-4658.06670576989,8107494.502941816,19898.54339062203,-2584.2277548649495,-14142.295842960992,28796.59293338016,4,33174.802747713155,80,24,0.5151432863321012,130215.67875846734,-2065.9894963811093,69.4,1079.988477344074,13848000.0,327998.3167445223,5,0.5854632078958562,4884.95347087699,26.663796454752216,38.66,21.000003994167333,"[27, 235]",947.5495050452739,9700.0,7.3333,0.42265175579014497,0.5854632078958562,3.6599999999999966,13848000.0
